gdp,gdp_pc,loggdp,numpro_casecat_12,missing_cy_12,numcasecat_12,noncasecat_12,year,circuit,numpanelsx1x_dem,numpanels1x_dem,numpanels2x_dem,numpanels3x_dem,numpanelsx1x_female,numpanels1x_female,numpanels2x_female,numpanels3x_female,numpanelsx1x_nonwhite,numpanels1x_nonwhite,numpanels2x_nonwhite,numpanels3x_nonwhite,numpanelsx1x_black,numpanels1x_black,numpanels2x_black,numpanels3x_black,numpanelsx1x_jewish,numpanels1x_jewish,numpanels2x_jewish,numpanels3x_jewish,numpanelsx1x_catholic,numpanels1x_catholic,numpanels2x_catholic,numpanels3x_catholic,numpanelsx1x_noreligion,numpanels1x_noreligion,numpanels2x_noreligion,numpanels3x_noreligion,numpanelsx1x_instate_ba,numpanels1x_instate_ba,numpanels2x_instate_ba,numpanels3x_instate_ba,numpanelsx1x_ba_public,numpanels1x_ba_public,numpanels2x_ba_public,numpanels3x_ba_public,numpanelsx1x_jd_public,numpanels1x_jd_public,numpanels2x_jd_public,numpanels3x_jd_public,numpanelsx1x_llm_sjd,numpanels1x_llm_sjd,numpanels2x_llm_sjd,numpanels3x_llm_sjd,numpanelsx1x_elev,numpanels1x_elev,numpanels2x_elev,numpanels3x_elev,numpanelsx1x_female_black,numpanels1x_female_black,numpanels2x_female_black,numpanels3x_female_black,numpanelsx1x_female_noreligion,numpanels1x_female_noreligion,numpanels2x_female_noreligion,numpanels3x_female_noreligion,numpanelsx1x_black_noreligion,numpanels1x_black_noreligion,numpanels2x_black_noreligion,numpanels3x_black_noreligion,numpanelsx1x_female_jd_public,numpanels1x_female_jd_public,numpanels2x_female_jd_public,numpanels3x_female_jd_public,numpanelsx1x_black_jd_public,numpanels1x_black_jd_public,numpanels2x_black_jd_public,numpanels3x_black_jd_public,numpanelsx1x_noreligion_jd_pub,numpanels1x_noreligion_jd_pub,numpanels2x_noreligion_jd_pub,numpanels3x_noreligion_jd_pub,numpanelsx1x_male,numpanels1x_male,numpanels2x_male,numpanels3x_male,numpanelsx1x_male_jd_public,numpanels1x_male_jd_public,numpanels2x_male_jd_public,numpanels3x_male_jd_public,numpanelsx1x_mainline,numpanels1x_mainline,numpanels2x_mainline,numpanels3x_mainline,numpanelsx1x_evangelical,numpanels1x_evangelical,numpanels2x_evangelical,numpanels3x_evangelical,numpanelsx1x_protestant,numpanels1x_protestant,numpanels2x_protestant,numpanels3x_protestant
36572,30980.35546875,10.5070381164551,2,0,3,35783,1995,9,1,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,3,2,0,2,3,1,1,1,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,2,3,1,0,1,1,0,0,0,3,3,3
151338,27865.462890625,11.9272708892822,2,0,3,35783,1995,9,1,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,3,2,0,2,3,1,1,1,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,2,3,1,0,1,1,0,0,0,3,3,3
28152,23702.8359375,10.2453737258911,1,0,3,37732,1996,9,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,2,2,0,0,2,2,0,0,0,3,3,3
54085,33877.7421875,10.8983125686646,1,0,3,37732,1996,9,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,2,2,0,0,2,2,0,0,0,3,3,3
958476,30158.935546875,13.773099899292,1,0,3,37732,1996,9,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,2,2,0,0,2,2,0,0,0,3,3,3
91166,28533.181640625,11.4204368591309,1,0,3,37732,1996,9,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,2,2,0,0,2,2,0,0,0,3,3,3
161760,29357.728515625,11.9938688278198,1,0,3,37732,1996,9,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,2,2,0,0,2,2,0,0,0,3,3,3
36959,31203.93359375,10.5175647735596,1,0,3,37732,1996,9,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,2,2,0,0,2,2,0,0,0,3,3,3
26083,43118.2421875,10.169038772583,1,0,3,37732,1996,9,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,2,2,0,0,2,2,0,0,0,3,3,3
17998,20530.287109375,9.79801559448242,1,0,3,37732,1996,9,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,2,2,0,0,2,2,0,0,0,3,3,3
113138,25525.75390625,11.6363639831543,1,0,3,37732,1996,9,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,2,2,0,0,2,2,0,0,0,3,3,3
59917,35758.94140625,11.0007152557373,0,0,2,36636,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2
178334,31822.03125,12.0914134979248,0,0,2,36636,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2
25028,41107.2734375,10.1277503967285,0,0,2,36636,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2
37546,31569.24609375,10.5333223342896,0,0,2,36636,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2
1019150,31633.224609375,13.8344793319702,0,0,2,36636,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2
19142,21784.3046875,9.85964012145996,0,0,2,36636,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2
127370,27979.833984375,11.7548513412476,0,0,2,36636,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2
96591,29782.126953125,11.4782409667969,0,0,2,36636,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2
28510,23549.56640625,10.2580099105835,0,0,2,36636,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2
19884,22607.451171875,9.8976707458496,1,0,4,39247,1998,9,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,4,3,0,1,4,3,0,2,4,2,0,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,4,2,0,1,2,1,0,4,4,0,0,0,4,4,3
137581,29477.787109375,11.8319683074951,1,0,4,39247,1998,9,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,4,3,0,1,4,3,0,2,4,2,0,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,4,2,0,1,2,1,0,4,4,0,0,0,4,4,3
29800,24209.474609375,10.3022632598877,1,0,4,39247,1998,9,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,4,3,0,1,4,3,0,2,4,2,0,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,4,2,0,1,2,1,0,4,4,0,0,0,4,4,3
63635,36492.73046875,11.0609188079834,1,0,4,39247,1998,9,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,4,3,0,1,4,3,0,2,4,2,0,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,4,2,0,1,2,1,0,4,4,0,0,0,4,4,3
100951,30758.47265625,11.5223903656006,1,0,4,39247,1998,9,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,4,3,0,1,4,3,0,2,4,2,0,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,4,2,0,1,2,1,0,4,4,0,0,0,4,4,3
23165,37654.1171875,10.0503978729248,1,0,4,39247,1998,9,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,4,3,0,1,4,3,0,2,4,2,0,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,4,2,0,1,2,1,0,4,4,0,0,0,4,4,3
195794,34423.30859375,12.1848182678223,1,0,4,39247,1998,9,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,4,3,0,1,4,3,0,2,4,2,0,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,4,2,0,1,2,1,0,4,4,0,0,0,4,4,3
1085884,33224.9453125,13.8979053497314,1,0,4,39247,1998,9,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,4,3,0,1,4,3,0,2,4,2,0,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,4,2,0,1,2,1,0,4,4,0,0,0,4,4,3
37549,31541.271484375,10.5334024429321,1,0,4,39247,1998,9,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,4,3,0,1,4,3,0,2,4,2,0,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,4,2,0,1,2,1,0,4,4,0,0,0,4,4,3
20405,23114.505859375,9.92353534698486,0,0,2,39907,1999,9,0,2,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,2,2,0,0,1,1,0,0,0,2,2,2
32653,26086.921875,10.3936920166016,0,0,2,39907,1999,9,0,2,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,2,2,0,0,1,1,0,0,0,2,2,2
38625,32581.271484375,10.5616550445557,0,0,2,39907,1999,9,0,2,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,2,2,0,0,1,1,0,0,0,2,2,2
24322,39260.6953125,10.0991363525391,0,0,2,39907,1999,9,0,2,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,2,2,0,0,1,1,0,0,0,2,2,2
1180590,35618.81640625,13.9815244674683,0,0,2,39907,1999,9,0,2,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,2,2,0,0,1,1,0,0,0,2,2,2
104270,31443.05078125,11.5547389984131,0,0,2,39907,1999,9,0,2,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,2,2,0,0,1,1,0,0,0,2,2,2
148518,31081.556640625,11.9084615707397,0,0,2,39907,1999,9,0,2,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,2,2,0,0,1,1,0,0,0,2,2,2
214375,37241.41015625,12.2754821777344,0,0,2,39907,1999,9,0,2,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,2,2,0,0,1,1,0,0,0,2,2,2
68841,38049.40625,11.139554977417,0,0,2,39907,1999,9,0,2,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,2,2,0,0,1,1,0,0,0,2,2,2
27034,43084.6796875,10.2048501968384,0,0,2,39748,2000,9,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,0,2,2,2
1287145,37852.6953125,14.0679368972778,0,0,2,39748,2000,9,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,0,2,2,2
34989,26923.35546875,10.4627885818481,0,0,2,39748,2000,9,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,0,2,2,2
40202,33181.30078125,10.6016721725464,0,0,2,39748,2000,9,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,0,2,2,2
221961,37546.359375,12.3102569580078,0,0,2,39748,2000,9,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,0,2,2,2
112438,32770.28515625,11.6301574707031,0,0,2,39748,2000,9,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,0,2,2,2
73719,36521.78125,11.2080154418945,0,0,2,39748,2000,9,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,0,2,2,2
158533,30680.283203125,11.9737176895142,0,0,2,39748,2000,9,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,0,2,2,2
21366,23652.51171875,9.96955585479736,0,0,2,39748,2000,9,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,1,1,0,0,0,2,2,2
165358,31193.166015625,12.0158681869507,1,0,1,43381,2001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
110916,31943.791015625,11.6165285110474,1,0,1,43381,2001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
1301050,37683.30078125,14.0786819458008,1,0,1,43381,2001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
77291,36887.25,11.2553329467773,1,0,1,43381,2001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
225765,37687.05859375,12.3272495269775,1,0,1,43381,2001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
41822,34321.03515625,10.6411781311035,1,0,1,43381,2001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
22471,24799.74609375,10.0199804306030,1,0,1,43381,2001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
35631,26974.421875,10.4809713363647,1,0,1,43381,2001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
26609,42017.94921875,10.1890048980713,1,0,1,43381,2001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
117131,33261.48828125,11.6710481643677,0,0,2,42958,2002,9,0,2,2,1,0,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,2,2,2
231463,38183.41796875,12.3521757125854,0,0,2,42958,2002,9,0,2,2,1,0,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,2,2,2
171942,31578.65234375,12.0549125671387,0,0,2,42958,2002,9,0,2,2,1,0,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,2,2,2
